BIN_ID	rep_cluster	GCF_final	CONTIG	LENGTH	NB_GENE	TYPE	detector	deepbgc_score	cat_name	anno_taxon	rep_cluster_fmt	in_HRGM	in_curated_db	novel
TLL88_bin.113	opera_contig_350167_122126-124782.1	12867	opera_contig_350167	2656	3	Saccharide	deepbgc	0.53256	Isolate	Bacteroides_uniformis	opera_contig_350167_122126-124782	FALSE	FALSE	TRUE
TLL88_bin.114	opera_contig_1371_356-8286.1	9297	opera_contig_1371	7930	9	Saccharide	deepbgc	0.71601	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_1371_356-8286	FALSE	FALSE	TRUE
TLL88_bin.114	opera_contig_1056_6393-11001.1	5812	opera_contig_1056	4608	4	Polyketide	deepbgc	0.55797	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_1056_6393-11001	FALSE	FALSE	TRUE
TLL88_bin.114	opera_contig_4125_187-4157.1	4377	opera_contig_4125	3970	4	RiPP	deepbgc	0.63227	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_4125_187-4157	FALSE	FALSE	TRUE
TLL88_bin.114	opera_contig_4073_109-3017.1	15639	opera_contig_4073	2908	3	Other	deepbgc	0.54302	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_4073_109-3017	FALSE	FALSE	TRUE
TLL88_bin.114	opera_contig_717_5542-10679.1	8223	opera_contig_717	5137	6	Polyketide	deepbgc	0.59201	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_717_5542-10679	FALSE	FALSE	TRUE
TLL88_bin.114	opera_contig_5569_76-3642.1	4669	opera_contig_5569	3566	5	RiPP	deepbgc	0.67453	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_5569_76-3642	FALSE	FALSE	TRUE
TLL88_bin.114	opera_contig_142_35864-38220.1	1402	opera_contig_142	2356	4	RiPP	deepbgc	0.69147	MAG	Merdibacter_sp900543035_SRR5558331_bin.55	opera_contig_142_35864-38220	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_351052_115-6667.1	15572	opera_contig_351052	6552	9	Other	deepbgc	0.97099	Isolate	Paraprevotella_xylaniphila	opera_contig_351052_115-6667	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_2831_2-6248.1	3651	opera_contig_2831	6246	3	RiPP	deepbgc	0.86159	Isolate	Paraprevotella_xylaniphila	opera_contig_2831_2-6248	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_351033_6539-8720.1	15571	opera_contig_351033	2181	2	Other	deepbgc	0.52539	Isolate	Paraprevotella_xylaniphila	opera_contig_351033_6539-8720	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_7399_890-3986.1	13886	opera_contig_7399	3096	6	Saccharide	deepbgc	0.57155	Isolate	Paraprevotella_xylaniphila	opera_contig_7399_890-3986	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_4191_150-2269.1	7842	opera_contig_4191	2119	2	Polyketide	deepbgc	0.65338	Isolate	Paraprevotella_xylaniphila	opera_contig_4191_150-2269	FALSE	FALSE	TRUE
TLL88_bin.14	TLL88_bin.14_c00050_opera_c...region001	14435	opera_contig_3284	5511	7	arylpolyene	antismash	NA	Isolate	Paraprevotella_xylaniphila	TLL88_bin.14_c00050_opera_c...region001	TRUE	FALSE	FALSE
TLL88_bin.14	opera_contig_351136_0-2542.1	7667	opera_contig_351136	2542	2	Polyketide	deepbgc	0.66592	Isolate	Paraprevotella_xylaniphila	opera_contig_351136_0-2542	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_5490_29-3696.1	8022	opera_contig_5490	3667	5	Polyketide	deepbgc	0.60402	Isolate	Paraprevotella_xylaniphila	opera_contig_5490_29-3696	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_3635_1-6189.1	4248	opera_contig_3635	6188	10	RiPP	deepbgc	0.84562	Isolate	Paraprevotella_xylaniphila	opera_contig_3635_1-6189	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_351000_248-18854.1	12893	opera_contig_351000	18606	23	Saccharide	deepbgc	0.98856	Isolate	Paraprevotella_xylaniphila	opera_contig_351000_248-18854	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_351061_0-4869.1	7663	opera_contig_351061	4869	7	Polyketide	deepbgc	0.79824	Isolate	Paraprevotella_xylaniphila	opera_contig_351061_0-4869	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_4530_482-4240.1	7900	opera_contig_4530	3758	4	Polyketide	deepbgc	0.67531	Isolate	Paraprevotella_xylaniphila	opera_contig_4530_482-4240	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_351110_0-4858.1	12895	opera_contig_351110	4858	6	Saccharide	deepbgc	0.91781	Isolate	Paraprevotella_xylaniphila	opera_contig_351110_0-4858	FALSE	FALSE	TRUE
TLL88_bin.14	opera_contig_351004_14396-17856.1	12894	opera_contig_351004	3460	3	Saccharide	deepbgc	0.6141	Isolate	Paraprevotella_xylaniphila	opera_contig_351004_14396-17856	FALSE	FALSE	TRUE
TLL88_bin.17	opera_contig_347656_120893-122978.1	4104	opera_contig_347656	2085	4	RiPP	deepbgc	0.56412	Isolate	Agathobacter_rectale	opera_contig_347656_120893-122978	FALSE	FALSE	TRUE
TLL88_bin.17	opera_contig_416_9578-16680.1	4401	opera_contig_416	7102	9	RiPP	deepbgc	0.61681	Isolate	Agathobacter_rectale	opera_contig_416_9578-16680	FALSE	FALSE	TRUE
TLL88_bin.17	opera_contig_348090_181116-184944.1	7632	opera_contig_348090	3828	5	Polyketide	deepbgc	0.63887	Isolate	Agathobacter_rectale	opera_contig_348090_181116-184944	FALSE	FALSE	TRUE
TLL88_bin.17	TLL88_bin.17_opera_contig_90.region001	536	opera_contig_90	23006	25	lanthipeptide	antismash	NA	Isolate	Agathobacter_rectale	TLL88_bin.17_opera_contig_90.region001	FALSE	FALSE	TRUE
TLL88_bin.18	opera_contig_345384_2-11507.1	12795	opera_contig_345384	11505	14	Saccharide	deepbgc	0.96869	MAG	Phil1_sp001940855	opera_contig_345384_2-11507	FALSE	FALSE	TRUE
TLL88_bin.18	TLL88_bin.18_c00007_opera_c...region001	537	opera_contig_1272	11253	12	sactipeptide	antismash	NA	MAG	Phil1_sp001940855	TLL88_bin.18_c00007_opera_c...region001	FALSE	FALSE	TRUE
TLL88_bin.19	opera_contig_345674_40373-43231.1	4080	opera_contig_345674	2858	4	RiPP	deepbgc	0.54182	Isolate	Methanobrevibacter_A_smithii	opera_contig_345674_40373-43231	FALSE	FALSE	TRUE
TLL88_bin.19	TLL88_bin.19_c00099_opera_c...region001	14436	opera_contig_345715	6075	9	TfuA-related	antismash	NA	Isolate	Methanobrevibacter_A_smithii	TLL88_bin.19_c00099_opera_c...region001	FALSE	FALSE	TRUE
TLL88_bin.19	opera_contig_4321_0-2483.1	13237	opera_contig_4321	2483	3	Saccharide	deepbgc	0.80009	Isolate	Methanobrevibacter_A_smithii	opera_contig_4321_0-2483	FALSE	FALSE	TRUE
TLL88_bin.19	opera_contig_345665_171-12919.1	12801	opera_contig_345665	12748	17	Saccharide	deepbgc	0.81108	Isolate	Methanobrevibacter_A_smithii	opera_contig_345665_171-12919	FALSE	FALSE	TRUE
TLL88_bin.19	opera_contig_345674_9667-35464.1	15536	opera_contig_345674	25797	13	Other	deepbgc	0.68503	Isolate	Methanobrevibacter_A_smithii	opera_contig_345674_9667-35464	FALSE	FALSE	TRUE
TLL88_bin.19	opera_contig_345721_158-2441.1	12803	opera_contig_345721	2283	2	Saccharide	deepbgc	0.57653	Isolate	Methanobrevibacter_A_smithii	opera_contig_345721_158-2441	FALSE	FALSE	TRUE
TLL88_bin.19	opera_contig_4888_1417-3815.1	13367	opera_contig_4888	2398	2	Saccharide	deepbgc	0.61179	Isolate	Methanobrevibacter_A_smithii	opera_contig_4888_1417-3815	FALSE	FALSE	TRUE
TLL88_bin.19	opera_contig_3525_1-4664.1	12932	opera_contig_3525	4663	3	Saccharide	deepbgc	0.91776	Isolate	Methanobrevibacter_A_smithii	opera_contig_3525_1-4664	FALSE	FALSE	TRUE
TLL88_bin.19	opera_contig_1373_1-10495.1	9300	opera_contig_1373	10494	11	Saccharide	deepbgc	0.86512	Isolate	Methanobrevibacter_A_smithii	opera_contig_1373_1-10495	FALSE	FALSE	TRUE
TLL88_bin.19	opera_contig_345731_2-4213.1	4081	opera_contig_345731	4211	6	RiPP	deepbgc	0.85339	Isolate	Methanobrevibacter_A_smithii	opera_contig_345731_2-4213	FALSE	FALSE	TRUE
TLL88_bin.19	opera_contig_345688_0-16449.1	12802	opera_contig_345688	16449	14	Saccharide	deepbgc	0.98483	Isolate	Methanobrevibacter_A_smithii	opera_contig_345688_0-16449	FALSE	FALSE	TRUE
TLL88_bin.19	opera_contig_3579_227-5603.1	12981	opera_contig_3579	5376	6	Saccharide	deepbgc	0.86845	Isolate	Methanobrevibacter_A_smithii	opera_contig_3579_227-5603	FALSE	FALSE	TRUE
TLL88_bin.23	opera_contig_352449_2847-5893.1	5674	opera_contig_352449	3046	2	NRP	deepbgc	0.53739	Isolate	Ruminococcus_D_bicirculans	opera_contig_352449_2847-5893	FALSE	FALSE	TRUE
TLL88_bin.23	opera_contig_352481_13167-16250.1	4195	opera_contig_352481	3083	2	RiPP	deepbgc	0.52149	Isolate	Ruminococcus_D_bicirculans	opera_contig_352481_13167-16250	FALSE	FALSE	TRUE
TLL88_bin.26	opera_contig_8391_241-2371.1	5058	opera_contig_8391	2130	3	RiPP	deepbgc	0.66558	MAG	UBA5394_sp003150565	opera_contig_8391_241-2371	FALSE	FALSE	TRUE
TLL88_bin.26	opera_contig_3788_99-4904.1	4295	opera_contig_3788	4805	7	RiPP	deepbgc	0.58797	MAG	UBA5394_sp003150565	opera_contig_3788_99-4904	FALSE	FALSE	TRUE
TLL88_bin.26	opera_contig_348181_1-3331.1	15546	opera_contig_348181	3330	3	Terpene	deepbgc	0.52566	MAG	UBA5394_sp003150565	opera_contig_348181_1-3331	FALSE	FALSE	TRUE
TLL88_bin.26	opera_contig_348134_226-20279.1	4112	opera_contig_348134	20053	27	RiPP	deepbgc	0.8168	MAG	UBA5394_sp003150565	opera_contig_348134_226-20279	FALSE	FALSE	TRUE
TLL88_bin.26	opera_contig_348225_2-2949.1	4116	opera_contig_348225	2947	2	RiPP	deepbgc	0.6887	MAG	UBA5394_sp003150565	opera_contig_348225_2-2949	FALSE	FALSE	TRUE
TLL88_bin.26	opera_contig_348235_2-2608.1	4117	opera_contig_348235	2606	3	RiPP	deepbgc	0.68979	MAG	UBA5394_sp003150565	opera_contig_348235_2-2608	FALSE	FALSE	TRUE
TLL88_bin.26	TLL88_bin.26_c00137_opera_c...region001	14437	opera_contig_348160	10103	11	betalactone	antismash	NA	MAG	UBA5394_sp003150565	TLL88_bin.26_c00137_opera_c...region001	TRUE	FALSE	FALSE
TLL88_bin.26	opera_contig_348154_0-13312.1	4113	opera_contig_348154	13312	20	RiPP	deepbgc	0.71989	MAG	UBA5394_sp003150565	opera_contig_348154_0-13312	FALSE	FALSE	TRUE
TLL88_bin.27	opera_contig_3224_95-5587.1	7558	opera_contig_3224	5492	6	Polyketide	deepbgc	0.60283	MAG	Acetatifactor_sp900066565	opera_contig_3224_95-5587	FALSE	FALSE	TRUE
TLL88_bin.27	opera_contig_349533_0-6216.1	12858	opera_contig_349533	6216	6	Saccharide	deepbgc	0.94041	MAG	Acetatifactor_sp900066565	opera_contig_349533_0-6216	FALSE	FALSE	TRUE
TLL88_bin.27	opera_contig_2941_1-2200.1	3713	opera_contig_2941	2199	3	RiPP	deepbgc	0.57613	MAG	Acetatifactor_sp900066565	opera_contig_2941_1-2200	FALSE	FALSE	TRUE
TLL88_bin.27	opera_contig_6007_2-3416.1	8080	opera_contig_6007	3414	4	Polyketide	deepbgc	0.77065	MAG	Acetatifactor_sp900066565	opera_contig_6007_2-3416	FALSE	FALSE	TRUE
TLL88_bin.27	TLL88_bin.27_c00147_opera_c...region001	538	opera_contig_349448	21838	25	lassopeptide	antismash	NA	MAG	Acetatifactor_sp900066565	TLL88_bin.27_c00147_opera_c...region001	TRUE	FALSE	FALSE
TLL88_bin.27	opera_contig_349497_441-11792.1	12856	opera_contig_349497	11351	9	Saccharide	deepbgc	0.98899	MAG	Acetatifactor_sp900066565	opera_contig_349497_441-11792	FALSE	FALSE	TRUE
TLL88_bin.27	opera_contig_349509_197-9571.1	15555	opera_contig_349509	9374	9	Other	deepbgc	0.87249	MAG	Acetatifactor_sp900066565	opera_contig_349509_197-9571	FALSE	FALSE	TRUE
TLL88_bin.27	opera_contig_349520_0-7374.1	7647	opera_contig_349520	7374	6	Polyketide	deepbgc	0.64277	MAG	Acetatifactor_sp900066565	opera_contig_349520_0-7374	FALSE	FALSE	TRUE
TLL88_bin.27	opera_contig_2043_1-8881.1	11033	opera_contig_2043	8880	9	Saccharide	deepbgc	0.89939	MAG	Acetatifactor_sp900066565	opera_contig_2043_1-8881	FALSE	FALSE	TRUE
TLL88_bin.27	opera_contig_349551_663-3554.1	7648	opera_contig_349551	2891	3	Polyketide	deepbgc	0.64209	MAG	Acetatifactor_sp900066565	opera_contig_349551_663-3554	FALSE	FALSE	TRUE
TLL88_bin.27	opera_contig_5372_0-3742.1	5705	opera_contig_5372	3742	5	NRP	deepbgc	0.821	MAG	Acetatifactor_sp900066565	opera_contig_5372_0-3742	FALSE	FALSE	TRUE
TLL88_bin.28	TLL88_bin.28_c00097_opera_c...region001	5460	opera_contig_350890	11609	6	NRPS	antismash	NA	MAG	UBA1394_sp900066845	TLL88_bin.28_c00097_opera_c...region001	FALSE	FALSE	TRUE
TLL88_bin.28	opera_contig_350859_1-2352.1	4164	opera_contig_350859	2351	2	RiPP	deepbgc	0.56959	MAG	UBA1394_sp900066845	opera_contig_350859_1-2352	FALSE	FALSE	TRUE
TLL88_bin.28	opera_contig_350867_69-14999.1	3619	opera_contig_350867	14930	16	RiPP	deepbgc	0.68063	MAG	UBA1394_sp900066845	opera_contig_350867_69-14999	FALSE	FALSE	TRUE
TLL88_bin.28	opera_contig_6266_55-2074.1	13625	opera_contig_6266	2019	2	Saccharide	deepbgc	0.74116	MAG	UBA1394_sp900066845	opera_contig_6266_55-2074	FALSE	FALSE	TRUE
TLL88_bin.28	TLL88_bin.28_c00052_opera_c...region001	539	opera_contig_9262	2509	4	sactipeptide	antismash	NA	MAG	UBA1394_sp900066845	TLL88_bin.28_c00052_opera_c...region001	TRUE	FALSE	FALSE
TLL88_bin.28	opera_contig_350893_799-9811.1	15570	opera_contig_350893	9012	10	Other	deepbgc	0.67654	MAG	UBA1394_sp900066845	opera_contig_350893_799-9811	TRUE	FALSE	FALSE
TLL88_bin.28	opera_contig_350881_0-19560.1	12887	opera_contig_350881	19560	22	Saccharide	deepbgc	0.93306	MAG	UBA1394_sp900066845	opera_contig_350881_0-19560	TRUE	FALSE	FALSE
TLL88_bin.29	opera_contig_351395_0-3343.1	4174	opera_contig_351395	3343	4	RiPP	deepbgc	0.56797	Isolate	Bifidobacterium_bifidum	opera_contig_351395_0-3343	FALSE	FALSE	TRUE
TLL88_bin.29	opera_contig_351362_2-2518.1	7672	opera_contig_351362	2516	3	Polyketide	deepbgc	0.52106	Isolate	Bifidobacterium_bifidum	opera_contig_351362_2-2518	FALSE	FALSE	TRUE
TLL88_bin.29	opera_contig_351338_1489-3765.1	7671	opera_contig_351338	2276	2	Polyketide	deepbgc	0.61818	Isolate	Bifidobacterium_bifidum	opera_contig_351338_1489-3765	FALSE	FALSE	TRUE
TLL88_bin.29	opera_contig_351361_2316-4797.1	4169	opera_contig_351361	2481	2	RiPP	deepbgc	0.58615	Isolate	Bifidobacterium_bifidum	opera_contig_351361_2316-4797	FALSE	FALSE	TRUE
TLL88_bin.29	opera_contig_1004_1-13319.1	14459	opera_contig_1004	13318	13	Other	deepbgc	0.72368	Isolate	Bifidobacterium_bifidum	opera_contig_1004_1-13319	FALSE	FALSE	TRUE
TLL88_bin.29	opera_contig_7248_2-2990.1	4926	opera_contig_7248	2988	4	RiPP	deepbgc	0.58666	Isolate	Bifidobacterium_bifidum	opera_contig_7248_2-2990	FALSE	FALSE	TRUE
TLL88_bin.29	opera_contig_351426_782-3871.1	12908	opera_contig_351426	3089	3	Saccharide	deepbgc	0.60084	Isolate	Bifidobacterium_bifidum	opera_contig_351426_782-3871	FALSE	FALSE	TRUE
TLL88_bin.3	opera_contig_352262_111465-118299.1	4190	opera_contig_352262	6834	8	RiPP	deepbgc	0.60151	MAG	UBA1417_sp003531055	opera_contig_352262_111465-118299	FALSE	FALSE	TRUE
TLL88_bin.30	opera_contig_346664_52265-62366.1	4089	opera_contig_346664	10101	12	RiPP	deepbgc	0.62917	Isolate	ER4_sp000765235	opera_contig_346664_52265-62366	FALSE	FALSE	TRUE
TLL88_bin.31	opera_contig_345227_0-2501.1	12794	opera_contig_345227	2501	2	Saccharide	deepbgc	0.63611	Isolate	Blautia_A_massiliensis	opera_contig_345227_0-2501	FALSE	FALSE	TRUE
TLL88_bin.31	opera_contig_6203_2-2314.1	4770	opera_contig_6203	2312	2	RiPP	deepbgc	0.54757	Isolate	Blautia_A_massiliensis	opera_contig_6203_2-2314	FALSE	FALSE	TRUE
TLL88_bin.38	opera_contig_2600_1-6315.1	3432	opera_contig_2600	6314	6	RiPP	deepbgc	0.81827	MAG	Cloacibacillus_UMGS691	opera_contig_2600_1-6315	FALSE	FALSE	TRUE
TLL88_bin.38	opera_contig_316_9460-24602.1	7548	opera_contig_316	15142	14	Polyketide	deepbgc	0.77791	MAG	Cloacibacillus_UMGS691	opera_contig_316_9460-24602	FALSE	FALSE	TRUE
TLL88_bin.38	TLL88_bin.38_opera_contig_760.region001	14438	opera_contig_760	15917	14	betalactone	antismash	NA	MAG	Cloacibacillus_UMGS691	TLL88_bin.38_opera_contig_760.region001	FALSE	FALSE	TRUE
TLL88_bin.38	opera_contig_299_14391-25098.1	3772	opera_contig_299	10707	11	RiPP	deepbgc	0.6651	MAG	Cloacibacillus_UMGS691	opera_contig_299_14391-25098	FALSE	FALSE	TRUE
TLL88_bin.38	opera_contig_1490_1-9249.1	6264	opera_contig_1490	9248	9	Polyketide	deepbgc	0.94778	MAG	Cloacibacillus_UMGS691	opera_contig_1490_1-9249	FALSE	FALSE	TRUE
TLL88_bin.38	opera_contig_1585_2-3407.1	1722	opera_contig_1585	3405	3	RiPP	deepbgc	0.5203	MAG	Cloacibacillus_UMGS691	opera_contig_1585_2-3407	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_2957_42-5279.1	12363	opera_contig_2957	5237	5	Saccharide	deepbgc	0.91835	Isolate	Desulfovibrio_fairfieldensis	opera_contig_2957_42-5279	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_347269_2310-5415.1	15539	opera_contig_347269	3105	3	Other	deepbgc	0.7652	Isolate	Desulfovibrio_fairfieldensis	opera_contig_347269_2310-5415	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_5402_89-3132.1	15130	opera_contig_5402	3043	2	Other	deepbgc	0.55902	Isolate	Desulfovibrio_fairfieldensis	opera_contig_5402_89-3132	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_7165_40-2450.1	13856	opera_contig_7165	2410	2	Saccharide	deepbgc	0.85508	Isolate	Desulfovibrio_fairfieldensis	opera_contig_7165_40-2450	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_347257_55-4347.1	4094	opera_contig_347257	4292	2	RiPP	deepbgc	0.59174	Isolate	Desulfovibrio_fairfieldensis	opera_contig_347257_55-4347	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_5151_2-3866.1	13432	opera_contig_5151	3864	4	Saccharide	deepbgc	0.83541	Isolate	Desulfovibrio_fairfieldensis	opera_contig_5151_2-3866	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_4587_406-4100.1	13303	opera_contig_4587	3694	4	Saccharide	deepbgc	0.97074	Isolate	Desulfovibrio_fairfieldensis	opera_contig_4587_406-4100	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_347310_612-2956.1	4096	opera_contig_347310	2344	3	RiPP	deepbgc	0.51847	Isolate	Desulfovibrio_fairfieldensis	opera_contig_347310_612-2956	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_347215_1-5830.1	4093	opera_contig_347215	5829	4	RiPP	deepbgc	0.55893	Isolate	Desulfovibrio_fairfieldensis	opera_contig_347215_1-5830	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_1474_442-8829.1	9526	opera_contig_1474	8387	7	Saccharide	deepbgc	0.75944	Isolate	Desulfovibrio_fairfieldensis	opera_contig_1474_442-8829	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_347366_349-2462.1	15650	opera_contig_347366	2113	2	Other	deepbgc	0.59276	Isolate	Desulfovibrio_fairfieldensis	opera_contig_347366_349-2462	FALSE	FALSE	TRUE
TLL88_bin.39	opera_contig_347211_1248-5908.1	4092	opera_contig_347211	4660	6	RiPP	deepbgc	0.78807	Isolate	Desulfovibrio_fairfieldensis	opera_contig_347211_1248-5908	FALSE	FALSE	TRUE
TLL88_bin.4	opera_contig_348077_984-36723.1	12826	opera_contig_348077	35739	39	Saccharide	deepbgc	0.91098	MAG	PeH17_sp000435055	opera_contig_348077_984-36723	FALSE	FALSE	TRUE
TLL88_bin.42	opera_contig_352836_1-11731.1	12936	opera_contig_352836	11730	10	Saccharide	deepbgc	0.81753	Isolate	Faecalibacterium_prausnitzii_G	opera_contig_352836_1-11731	FALSE	FALSE	TRUE
TLL88_bin.42	opera_contig_352887_2-3397.1	4200	opera_contig_352887	3395	4	RiPP	deepbgc	0.54524	Isolate	Faecalibacterium_prausnitzii_G	opera_contig_352887_2-3397	FALSE	FALSE	TRUE
TLL88_bin.42	opera_contig_352918_512-2649.1	3919	opera_contig_352918	2137	3	RiPP	deepbgc	0.78472	Isolate	Faecalibacterium_prausnitzii_G	opera_contig_352918_512-2649	FALSE	FALSE	TRUE
TLL88_bin.42	opera_contig_6042_2-3336.1	15044	opera_contig_6042	3334	6	Other	deepbgc	0.80563	Isolate	Faecalibacterium_prausnitzii_G	opera_contig_6042_2-3336	FALSE	FALSE	TRUE
TLL88_bin.42	opera_contig_352818_4580-25210.1	7686	opera_contig_352818	20630	26	Polyketide	deepbgc	0.77291	Isolate	Faecalibacterium_prausnitzii_G	opera_contig_352818_4580-25210	TRUE	FALSE	FALSE
TLL88_bin.42	opera_contig_7714_2-2505.1	4975	opera_contig_7714	2503	2	RiPP	deepbgc	0.7509	Isolate	Faecalibacterium_prausnitzii_G	opera_contig_7714_2-2505	FALSE	FALSE	TRUE
TLL88_bin.42	TLL88_bin.42_c00007_opera_c...region001	553	opera_contig_1780	9637	11	sactipeptide	antismash	NA	Isolate	Faecalibacterium_prausnitzii_G	TLL88_bin.42_c00007_opera_c...region001	FALSE	FALSE	TRUE
TLL88_bin.42	opera_contig_3514_247-3664.1	15577	opera_contig_3514	3417	5	Other	deepbgc	0.58673	Isolate	Faecalibacterium_prausnitzii_G	opera_contig_3514_247-3664	FALSE	FALSE	TRUE
TLL88_bin.44	opera_contig_382_9282-24165.1	4307	opera_contig_382	14883	13	RiPP	deepbgc	0.83304	MAG	UMGS1590_sp900552455_SGB_4053	opera_contig_382_9282-24165	FALSE	FALSE	TRUE
TLL88_bin.46	opera_contig_348607_580927-590084.1	12832	opera_contig_348607	9157	9	Saccharide	deepbgc	0.95572	MAG	Catenibacterium_sp000437715	opera_contig_348607_580927-590084	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_1180_0-11860.1	10118	opera_contig_1180	11860	8	Saccharide	deepbgc	0.90366	MAG	Eubacterium_G_sp000434315	opera_contig_1180_0-11860	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_348645_22749-28729.1	4120	opera_contig_348645	5980	4	RiPP	deepbgc	0.69259	MAG	Eubacterium_G_sp000434315	opera_contig_348645_22749-28729	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_1044_1-12975.1	12828	opera_contig_1044	12974	14	Saccharide	deepbgc	0.9888	MAG	Eubacterium_G_sp000434315	opera_contig_1044_1-12975	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_1092_1076-12323.1	8639	opera_contig_1092	11247	12	Saccharide	deepbgc	0.97768	MAG	Eubacterium_G_sp000434315	opera_contig_1092_1076-12323	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_2587_468-6605.1	11983	opera_contig_2587	6137	7	Saccharide	deepbgc	0.95595	MAG	Eubacterium_G_sp000434315	opera_contig_2587_468-6605	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_4082_0-5072.1	13134	opera_contig_4082	5072	5	Saccharide	deepbgc	0.87908	MAG	Eubacterium_G_sp000434315	opera_contig_4082_0-5072	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_348650_18053-26597.1	4121	opera_contig_348650	8544	8	RiPP	deepbgc	0.63517	MAG	Eubacterium_G_sp000434315	opera_contig_348650_18053-26597	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_457_19994-22025.1	4492	opera_contig_457	2031	2	RiPP	deepbgc	0.53788	MAG	Eubacterium_G_sp000434315	opera_contig_457_19994-22025	FALSE	FALSE	TRUE
TLL88_bin.47	TLL88_bin.47_c00177_opera_c...region001	418	opera_contig_348700	5563	6	sactipeptide	antismash	NA	MAG	Eubacterium_G_sp000434315	TLL88_bin.47_c00177_opera_c...region001	TRUE	FALSE	FALSE
TLL88_bin.47	opera_contig_345277_0-2310.1	4079	opera_contig_345277	2310	2	RiPP	deepbgc	0.93334	MAG	Eubacterium_G_sp000434315	opera_contig_345277_0-2310	FALSE	FALSE	TRUE
TLL88_bin.47	TLL88_bin.47_c00113_opera_c...region001	540	opera_contig_348627	23124	24	bacteriocin;lanthipeptide	antismash	NA	MAG	Eubacterium_G_sp000434315	TLL88_bin.47_c00113_opera_c...region001	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_740_121-15939.1	13895	opera_contig_740	15818	15	Saccharide	deepbgc	0.9964	MAG	Eubacterium_G_sp000434315	opera_contig_740_121-15939	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_348674_514-10278.1	12836	opera_contig_348674	9764	9	Saccharide	deepbgc	0.67847	MAG	Eubacterium_G_sp000434315	opera_contig_348674_514-10278	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_2660_469-5544.1	3484	opera_contig_2660	5075	8	RiPP	deepbgc	0.60798	MAG	Eubacterium_G_sp000434315	opera_contig_2660_469-5544	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_2547_0-6275.1	11936	opera_contig_2547	6275	6	Saccharide	deepbgc	0.98264	MAG	Eubacterium_G_sp000434315	opera_contig_2547_0-6275	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_6415_1-3214.1	13687	opera_contig_6415	3213	3	Saccharide	deepbgc	0.83625	MAG	Eubacterium_G_sp000434315	opera_contig_6415_1-3214	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_7646_2-2585.1	8248	opera_contig_7646	2583	3	Polyketide	deepbgc	0.75075	MAG	Eubacterium_G_sp000434315	opera_contig_7646_2-2585	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_1667_1-8940.1	10252	opera_contig_1667	8939	14	Saccharide	deepbgc	0.95752	MAG	Eubacterium_G_sp000434315	opera_contig_1667_1-8940	FALSE	FALSE	TRUE
TLL88_bin.47	opera_contig_1137_1-12011.1	8759	opera_contig_1137	12010	12	Saccharide	deepbgc	0.98089	MAG	Eubacterium_G_sp000434315	opera_contig_1137_1-12011	FALSE	FALSE	TRUE
